,32,33,34,35,36,37,38,39,40,41
0,0.005704,0.005306,0.004959,0.004010,0.003236,0.002526,0.004532,0.004027,0.004007,0.003615
1,0.005306,0.006695,0.005706,0.005006,0.004186,0.003765,0.004546,0.005784,0.005525,0.004009
2,0.004959,0.005706,0.006904,0.005044,0.004097,0.003799,0.004922,0.005581,0.005354,0.004648
3,0.004010,0.005006,0.005044,0.005504,0.004434,0.004330,0.003641,0.005936,0.005623,0.003633
4,0.003236,0.004186,0.004097,0.004434,0.004968,0.004363,0.002746,0.004792,0.004830,0.003116
5,0.002526,0.003765,0.003799,0.004330,0.004363,0.006168,0.002004,0.005813,0.005432,0.002927
6,0.004532,0.004546,0.004922,0.003641,0.002746,0.002004,0.005638,0.003301,0.003254,0.003695
7,0.004027,0.005784,0.005581,0.005936,0.004792,0.005813,0.003301,0.009278,0.007965,0.003863
8,0.004007,0.005525,0.005354,0.005623,0.004830,0.005432,0.003254,0.007965,0.008758,0.004030
9,0.003615,0.004009,0.004648,0.003633,0.003116,0.002927,0.003695,0.003863,0.004030,0.004207
