code,date,code_return,mkt,ten_return
600016,2019/06/10 0:00,0.0048,0.00862,0.055
600016,2019/06/11 0:00,0.008,0.027019,-0.1406
600016,2019/06/12 0:00,-0.0016,-0.005581,-0.0801
600016,2019/06/13 0:00,0.0016,0.000519,0.0109
600016,2019/06/14 0:00,0.0016,-0.009681,0.1004
600016,2019/06/17 0:00,-0.0016,0.002019,0.1329
600016,2019/06/18 0:00,0.0048,0.001019,0.0033
600016,2019/06/19 0:00,0.0048,0.01212,-0.0313
600016,2019/06/20 0:00,0.0095,0.02402,0.0038
600016,2019/06/21 0:00,-0.0016,0.004921,0.0955
600016,2019/06/24 0:00,0.0031,0.002122,-0.0748
600016,2019/06/25 0:00,-0.0109,-0.008677,0.0073
600016,2019/06/26 0:00,0,-0.001776,0.01
600016,2019/06/27 0:00,0.0032,0.007325,-0.0124
600016,2019/06/28 0:00,-0.0016,-0.004474,0.0616
600016,2019/07/01 0:00,0.011,0.022327,0.0692
600016,2019/07/02 0:00,0.0031,-0.000173,0.0727
600016,2019/07/03 0:00,0.0031,-0.007072,0.2086
600016,2019/07/04 0:00,-0.0031,-0.003272,0.1545
600016,2019/07/05 0:00,-0.0008,0.002729,0.0585
600016,2019/07/08 0:00,-0.0148,-0.025071,-0.045
600016,2019/07/09 0:00,-0.0033,-0.001371,-0.0317
600016,2019/07/10 0:00,0,-0.003971,0.0413
600016,2019/07/11 0:00,0.0017,0.001529,0.0544
600016,2019/07/12 0:00,0.0067,0.006029,-0.0423
600016,2019/07/15 0:00,-0.0033,0.004129,0.0384
600016,2019/07/16 0:00,-0.0017,-0.001371,-0.0453
600016,2019/07/17 0:00,-0.0067,-0.001772,0.0081
600016,2019/07/18 0:00,0,-0.009672,0.1229
600016,2019/07/19 0:00,0.0067,0.008328,-0.0138
600016,2019/07/22 0:00,-0.005,-0.012272,0.0783
600016,2019/07/23 0:00,0.0017,0.004928,0.0703
600016,2019/07/24 0:00,0.0033,0.008128,-0.0469
600016,2019/07/25 0:00,0.0083,0.005028,-0.0038
600016,2019/07/26 0:00,-0.0017,0.002628,0.108
600016,2019/07/29 0:00,0,-0.001072,-0.0785
600016,2019/07/30 0:00,0.005,0.004028,-0.022
600016,2019/07/31 0:00,0,-0.006472,0.1098
600016,2019/08/01 0:00,-0.0082,-0.007972,0.0412
600016,2019/08/02 0:00,-0.01,-0.013873,0.1905
600016,2019/08/05 0:00,-0.0185,-0.016072,0.1798
600016,2019/08/06 0:00,-0.0137,-0.015472,0.1763
600016,2019/08/07 0:00,-0.0052,-0.003272,0.0926
600016,2019/08/08 0:00,0.0052,0.009528,0.043
600016,2019/08/09 0:00,0.0017,-0.006972,0.1038
600016,2019/08/12 0:00,0.0087,0.014628,0.0185
600016,2019/08/13 0:00,-0.0051,-0.006272,0.0602
600016,2019/08/14 0:00,-0.0017,0.004227,0.1219
600016,2019/08/15 0:00,0,0.002627,0.041
600016,2019/08/16 0:00,-0.0035,0.002927,0.0041
600016,2019/08/19 0:00,0.0104,0.021027,-0.0308
600016,2019/08/20 0:00,-0.0017,-0.001073,0.0166
600016,2019/08/21 0:00,0,0.000127,-0.0439
600016,2019/08/22 0:00,-0.0017,0.001027,-0.1116
600016,2019/08/23 0:00,0.0034,0.004826,-0.0149
600016,2019/08/26 0:00,-0.0086,-0.011674,0.0773
600016,2019/08/27 0:00,0.0069,0.013526,-0.0176
600016,2019/08/28 0:00,0.0017,-0.002974,-0.0335
600016,2019/08/29 0:00,0,-0.001074,0.0137
600016,2019/08/30 0:00,-0.0034,-0.001574,0.0216
600016,2019/09/02 0:00,0.012,0.013026,-0.0159
600016,2019/09/03 0:00,0.0034,0.002026,0.0114
600016,2019/09/04 0:00,0.0186,0.009526,0.0219
600016,2019/09/05 0:00,0.0083,0.009526,0.1278
600016,2019/09/06 0:00,0.0033,0.004526,0.0938
600016,2019/09/09 0:00,0.0016,0.008226,0.0546
600016,2019/09/10 0:00,0.0016,-0.001274,-0.0919
600016,2019/09/11 0:00,0.0082,-0.004074,-0.1157
600016,2019/09/12 0:00,0.0033,0.007426,-0.1043
600016,2019/09/16 0:00,-0.0065,-0.000174,-0.0239
600016,2019/09/17 0:00,-0.0114,-0.017074,-0.0013
600016,2019/09/18 0:00,-0.0017,0.002526,-0.06
600016,2019/09/19 0:00,0.005,0.004526,-0.1069
600016,2019/09/20 0:00,0.0016,0.002426,0.0299
600016,2019/09/23 0:00,-0.0066,-0.009775,0.0435
600016,2019/09/24 0:00,-0.0017,0.003025,-0.0195
600016,2019/09/25 0:00,-0.0017,-0.010075,-0.0743
600016,2019/09/26 0:00,0.005,-0.008775,0.0048
600016,2019/09/27 0:00,-0.0033,0.001125,-0.1362
600016,2019/09/30 0:00,-0.0033,-0.009375,0.0513
600016,2019/10/08 0:00,0.01,0.002825,0.0978
600016,2019/10/09 0:00,0.0099,0.003825,0.1316
600016,2019/10/10 0:00,-0.0049,0.007726,-0.0128
600016,2019/10/11 0:00,0.0098,0.008826,-0.1425
600016,2019/10/14 0:00,0.0162,0.011425,-0.0901
600016,2019/10/15 0:00,-0.0016,-0.005675,-0.0366
600016,2019/10/16 0:00,-0.0048,-0.004075,0.0244
600016,2019/10/17 0:00,-0.0016,-0.000375,0.0505
600016,2019/10/18 0:00,-0.0209,-0.013175,-0.049
600016,2019/10/21 0:00,0.0099,0.000424,-0.1274
600016,2019/10/22 0:00,0.0016,0.004923,-0.0781
600016,2019/10/23 0:00,-0.0032,-0.004377,-0.0283
600016,2019/10/24 0:00,0.0081,-0.000277,-0.0216
600016,2019/10/25 0:00,0,0.004622,0.0109
600016,2019/10/28 0:00,-0.0016,0.008322,-0.2325
600016,2019/10/29 0:00,-0.0032,-0.008778,-0.1037
600016,2019/10/30 0:00,0,-0.005378,-0.0781
600016,2019/10/31 0:00,-0.0016,-0.003579,0.0562
600016,2019/11/01 0:00,0.0049,0.009821,0.0568
600016,2019/11/04 0:00,0.0016,0.00582,0.043
600016,2019/11/05 0:00,0.0113,0.00532,0.0305
600016,2019/11/06 0:00,0,-0.004381,0.1718
600016,2019/11/07 0:00,0,-0.000081,0.002
600016,2019/11/08 0:00,-0.0096,-0.004881,-0.0266
600016,2019/11/11 0:00,-0.0113,-0.018381,0.0318
600016,2019/11/12 0:00,0.0033,0.001619,0.1083
600016,2019/11/13 0:00,-0.0049,-0.003282,0.0461
600016,2019/11/14 0:00,-0.0033,0.001518,0.0302
600016,2019/11/15 0:00,0,-0.006383,0.0367
600016,2019/11/18 0:00,0.0066,0.006117,0.1838
600016,2019/11/19 0:00,-0.0016,0.008517,0.1932
600016,2019/11/20 0:00,-0.0082,-0.007983,0.1058
600016,2019/11/21 0:00,0,-0.002583,0.0381
600016,2019/11/22 0:00,0,-0.006383,0.0636
600016,2019/11/25 0:00,0.0164,0.007217,-0.0624
600016,2019/11/26 0:00,0.0016,0.000317,-0.0059
600016,2019/11/27 0:00,-0.0065,-0.001483,0.0177
600016,2019/11/28 0:00,0.0016,-0.004683,0.0255
600016,2019/11/29 0:00,0.0016,-0.006183,0.0421
600016,2019/12/02 0:00,0,0.001217,-0.0378
600016,2019/12/03 0:00,0.0016,0.002917,-0.0684
600016,2019/12/04 0:00,-0.0032,-0.002383,0.0644
600016,2019/12/05 0:00,0.0032,0.007317,0.0064
600016,2019/12/06 0:00,0.0016,0.004217,0.0015
600016,2019/12/09 0:00,0.0032,0.000817,-0.0247
600016,2019/12/10 0:00,-0.0032,0.000917,0.071
600016,2019/12/11 0:00,0.0016,0.002417,0.0333
600016,2019/12/12 0:00,-0.0016,-0.003083,0.0376
600016,2019/12/13 0:00,0.0129,0.017517,-0.0183
600016,2019/12/16 0:00,-0.0032,0.005417,0.0255
600016,2019/12/17 0:00,0.0112,0.013017,-0.0127
600016,2019/12/18 0:00,-0.0047,-0.002083,-0.0376
600016,2019/12/19 0:00,0.0016,-0.000083,0.025
600016,2019/12/20 0:00,0,-0.003983,0.1347
600016,2019/12/23 0:00,-0.0079,-0.013583,0.1272
600016,2019/12/24 0:00,0.0016,0.006617,0.1339
600016,2019/12/25 0:00,-0.0048,-0.000383,0.0384
600016,2019/12/26 0:00,0.0032,0.008417,0.152
600016,2019/12/27 0:00,0.0032,-0.000783,0.1751
600016,2019/12/30 0:00,0.0064,0.011617,-0.062
600016,2019/12/31 0:00,0,0.003217,0.0911
600016,2020/01/02 0:00,0.0079,0.011418,-0.0003
600016,2020/01/03 0:00,-0.0031,-0.000581,-0.1162
600016,2020/01/06 0:00,-0.0063,-0.00028,-0.0354
600016,2020/01/07 0:00,0.0048,0.006821,-0.0106
600016,2020/01/08 0:00,-0.0063,-0.012279,0.0218
600016,2020/01/09 0:00,0.0032,0.009021,0.0606
600016,2020/01/10 0:00,0.0032,-0.000878,0.113
600016,2020/01/13 0:00,0.0032,0.007522,0.1028
600016,2020/01/14 0:00,0.0047,-0.002878,0.0088
600016,2020/01/15 0:00,-0.0094,-0.005478,0.0043
600016,2020/01/16 0:00,-0.0032,-0.005179,0.0157
600016,2020/01/17 0:00,-0.0016,0.000221,0.0492
600016,2020/01/20 0:00,0.0048,0.007422,0.1667
600016,2020/01/21 0:00,-0.0111,-0.013478,0.1663
600016,2020/01/22 0:00,0.0016,0.002322,0.1513
600016,2020/01/23 0:00,-0.0288,-0.027578,0.1814
600016,2020/02/03 0:00,-0.0641,-0.077478,1.1383
600016,2020/02/04 0:00,0.0246,0.014023,0.0451
600016,2020/02/05 0:00,0.0017,0.013023,-0.1
600016,2020/02/06 0:00,0.012,0.017124,0.0612
600016,2020/02/07 0:00,-0.0034,0.003425,0.185
600016,2020/02/10 0:00,-0.0051,0.005125,0.119
600016,2020/02/11 0:00,0.0068,0.004027,-0.0508
600016,2020/02/12 0:00,0,0.008828,-0.1627
600016,2020/02/13 0:00,-0.0068,-0.006871,0.0418
600016,2020/02/14 0:00,0.0051,0.00393,-0.0855
600016,2020/02/17 0:00,0.0119,0.02303,-0.1097
600016,2020/02/18 0:00,-0.0101,0.000631,-0.0117
600016,2020/02/19 0:00,-0.0017,-0.003269,-0.0058
600016,2020/02/20 0:00,0.0085,0.018332,-0.0645
600016,2020/02/21 0:00,-0.0051,0.003032,0.0351
600016,2020/02/24 0:00,-0.0085,-0.002868,0.1462
600016,2020/02/25 0:00,-0.0085,-0.006067,0.121
600016,2020/02/26 0:00,0.0052,-0.008367,0.0419
600016,2020/02/27 0:00,0.0017,0.001233,0.0924
600016,2020/02/28 0:00,-0.0222,-0.036967,0.209
600016,2020/03/02 0:00,0.0157,0.031534,0.2237
600016,2020/03/03 0:00,0.0052,0.007435,-0.0612
600016,2020/03/04 0:00,0.0034,0.006336,0.2227
600016,2020/03/05 0:00,0.0154,0.020037,0.1308
600016,2020/03/06 0:00,-0.0084,-0.012062,0.1888
600016,2020/03/09 0:00,-0.0186,-0.029961,0.4884
600016,2020/03/10 0:00,0.0086,0.018239,0.2269
600016,2020/03/11 0:00,-0.0051,-0.009561,-0.3146
600016,2020/03/12 0:00,-0.0017,-0.015361,-0.1102
600016,2020/03/13 0:00,-0.0034,-0.01246,-0.1977
600016,2020/03/16 0:00,-0.0173,-0.03426,-0.0979
600016,2020/03/17 0:00,0.0035,-0.003459,-0.1115
600016,2020/03/18 0:00,-0.0175,-0.018458,-0.117
600016,2020/03/19 0:00,-0.0214,-0.009958,-0.1044
600016,2020/03/20 0:00,0.0219,0.016043,-0.0063
600016,2020/03/23 0:00,-0.0107,-0.031357,0.1087
600016,2020/03/24 0:00,0.0162,0.023544,0.3656
600016,2020/03/25 0:00,0.0053,0.021845,0.0427
600016,2020/03/26 0:00,0.0018,-0.006054,0.1833
600016,2020/03/27 0:00,0.0071,0.002546,0.0951
600016,2020/03/30 0:00,-0.0018,-0.008953,-0.08
600016,2020/03/31 0:00,0.0018,0.001047,0.0271
600016,2020/04/01 0:00,-0.0035,-0.005853,0.1013
600016,2020/04/02 0:00,0.0053,0.016848,0.0863
600016,2020/04/03 0:00,-0.0017,-0.006051,-0.1548
600016,2020/04/07 0:00,0.0123,0.020553,0.4487
600016,2020/04/08 0:00,0,-0.001945,0.1922
600016,2020/04/09 0:00,0,0.003657,0.158
600016,2020/04/10 0:00,-0.0017,-0.010341,-0.0432
600016,2020/04/13 0:00,-0.0121,-0.004841,-0.113
600016,2020/04/14 0:00,0.014,0.01586,0.0376
600016,2020/04/15 0:00,-0.0035,-0.00574,0.1118
600016,2020/04/16 0:00,0.0035,0.003161,0.1174
600016,2020/04/17 0:00,0.0017,0.006562,0.0018
600016,2020/04/20 0:00,-0.0104,0.004862,-0.0488
600016,2020/04/21 0:00,-0.0052,-0.008938,-0.098
600016,2020/04/22 0:00,0,0.006062,0.0245
600016,2020/04/23 0:00,-0.0018,-0.001938,0.2278
600016,2020/04/24 0:00,0.0018,-0.010638,0.3247
600016,2020/04/27 0:00,0.0105,0.002462,0.1084
600016,2020/04/28 0:00,-0.0017,-0.001838,0.0051
600016,2020/04/29 0:00,0.0209,0.004462,0.1169
600016,2020/04/30 0:00,0.0034,0.013262,0.0351
600016,2020/05/06 0:00,-0.0085,0.006362,-0.1056
600016,2020/05/07 0:00,-0.0068,-0.002138,-0.1042
600016,2020/05/08 0:00,0.0069,0.008762,-0.4044
600016,2020/05/11 0:00,-0.0034,-0.000138,-0.2978
600016,2020/05/12 0:00,-0.0052,-0.000938,-0.098
600016,2020/05/13 0:00,0,0.002362,0.0025
600016,2020/05/14 0:00,-0.0035,-0.009538,-0.1341
600016,2020/05/15 0:00,-0.0017,-0.000538,0.0346
600016,2020/05/18 0:00,0.0035,0.002362,-0.0139
600016,2020/05/19 0:00,0.0035,0.008062,-0.1642
600016,2020/05/20 0:00,0,-0.004938,-0.0311
600016,2020/05/21 0:00,-0.0069,-0.005438,0.0686
600016,2020/05/22 0:00,-0.0139,-0.018738,0.2677
600016,2020/05/25 0:00,0.0035,0.001562,0.0818
600016,2020/05/26 0:00,0,0.010262,-0.2045
600016,2020/05/27 0:00,0.0018,-0.003339,-0.4362
600016,2020/05/28 0:00,0.0088,0.003361,0.1333
600016,2020/05/29 0:00,-0.0122,0.00256,-0.0534
600016,2020/06/01 0:00,0.0123,0.02216,0.1271
600016,2020/06/02 0:00,0.0035,0.00206,-0.4275
600016,2020/06/03 0:00,-0.0017,0.000859,-0.5324
600016,2020/06/04 0:00,-0.0052,-0.001042,0.0225
600016,2020/06/05 0:00,0.0035,0.004256,-0.2579
600016,2020/06/08 0:00,-0.0017,0.002655,0.1122
600016,2020/06/09 0:00,0.0052,0.006453,0.0983
600016,2020/06/10 0:00,-0.0069,-0.00295,0.0904
600016,2020/06/11 0:00,-0.0087,-0.007352,0.2693
600016,2020/06/12 0:00,-0.0018,0.000046,0.149
600016,2020/06/15 0:00,-0.0106,-0.009354,0.0718
600016,2020/06/16 0:00,0.0053,0.014445,-0.6836
600016,2020/06/17 0:00,0,0.001444,-0.2063
600016,2020/06/18 0:00,-0.0018,0.001543,0.0841
600016,2020/06/19 0:00,0.0053,0.010343,0.0067
600016,2020/06/22 0:00,0,-0.000657,-0.0302
600016,2020/06/23 0:00,-0.0035,0.001942,-0.1454
600016,2020/06/24 0:00,0.0035,0.004442,0.2191
600016,2020/06/29 0:00,-0.0018,-0.005958,0.1133
600016,2020/06/30 0:00,0.0018,0.010842,-0.0578
600016,2020/07/01 0:00,0.0141,0.013942,0.1207
600016,2020/07/02 0:00,0.0191,0.021642,-0.0389
600016,2020/07/03 0:00,0.0137,0.020342,-0.3882
600016,2020/07/06 0:00,0.0842,0.057342,-0.6025
600016,2020/07/07 0:00,0.0124,0.004042,-0.1616
600016,2020/07/08 0:00,0,0.017842,-0.2287
600016,2020/07/09 0:00,-0.0123,0.014142,-0.4045
600016,2020/07/10 0:00,-0.0264,-0.016559,0.2452
600016,2020/07/13 0:00,-0.008,0.018341,-0.0736
600016,2020/07/14 0:00,-0.0188,-0.00806,0.2659
600016,2020/07/15 0:00,-0.0157,-0.013961,0.1874
600016,2020/07/16 0:00,-0.0053,-0.044663,0.3336
600016,2020/07/17 0:00,-0.0036,0.001935,-0.007
600016,2020/07/20 0:00,0.0179,0.031434,-0.0071
600016,2020/07/21 0:00,-0.007,0.002132,0.0847
600016,2020/07/22 0:00,-0.0035,0.004231,0.2
600016,2020/07/23 0:00,-0.0053,-0.00157,0.0877
600016,2020/07/24 0:00,-0.016,-0.03837,0.1427
600016,2020/07/27 0:00,0,0.002829,0.008
600016,2020/07/28 0:00,0.0018,0.007029,-0.1965
600016,2020/07/29 0:00,0.0108,0.020129,-0.1444
600016,2020/07/30 0:00,-0.0089,-0.002371,-0.2228
600016,2020/07/31 0:00,0,0.006929,-0.0888
600016,2020/08/03 0:00,0.0036,0.016629,-0.0122
600016,2020/08/04 0:00,0.0162,0.001829,0.0651
600016,2020/08/05 0:00,-0.0106,0.001629,0.0377
600016,2020/08/06 0:00,0.0018,0.002929,-0.1486
600016,2020/08/07 0:00,-0.0071,-0.008871,-0.1261
600016,2020/08/10 0:00,0.0072,0.007429,0.013
600016,2020/08/11 0:00,-0.0036,-0.011271,0.1441
600016,2020/08/12 0:00,0.0072,-0.005971,-0.0543
600016,2020/08/13 0:00,-0.0053,0.000329,0.0639
600016,2020/08/14 0:00,0.0072,0.011929,0.1824
600016,2020/08/17 0:00,0.016,0.023429,0.1028
600016,2020/08/18 0:00,-0.007,0.003529,-0.0543
600016,2020/08/19 0:00,-0.0088,-0.012171,-0.1884
600016,2020/08/20 0:00,-0.0071,-0.012871,-0.0865
600016,2020/08/21 0:00,0.0018,0.005229,-0.0314
600016,2020/08/24 0:00,-0.0036,0.001329,0.0521
600016,2020/08/25 0:00,-0.0036,-0.003371,-0.1262
600016,2020/08/26 0:00,-0.0054,-0.012672,-0.1912
600016,2020/08/27 0:00,0,0.005628,-0.115
600016,2020/08/28 0:00,0.0108,0.016228,-0.0851
600016,2020/08/31 0:00,-0.0072,-0.002472,0.0647
600016,2020/09/01 0:00,0.0018,0.004328,0.1234
600016,2020/09/02 0:00,-0.0054,-0.001572,-0.0987
600016,2020/09/03 0:00,0,-0.005873,-0.2256
600016,2020/09/04 0:00,-0.0018,-0.008873,0.0399
600016,2020/09/07 0:00,-0.0072,-0.018373,-0.125
600016,2020/09/08 0:00,0.0055,0.007326,0.0405
600016,2020/09/09 0:00,-0.0054,-0.018474,0.0866
600016,2020/09/10 0:00,-0.0018,-0.006174,0.1712
600016,2020/09/11 0:00,-0.0018,0.007626,-0.0725
600016,2020/09/14 0:00,-0.0018,0.005226,-0.1336
600016,2020/09/15 0:00,0,0.004926,0.0403
600016,2020/09/16 0:00,0.0037,-0.003174,0.0356
600016,2020/09/17 0:00,-0.0055,-0.004574,-0.0248
600016,2020/09/18 0:00,0.011,0.020627,0.0082
600016,2020/09/21 0:00,-0.0091,-0.006473,0.0831
600016,2020/09/22 0:00,-0.0055,-0.012473,0.1818
600016,2020/09/23 0:00,-0.0018,0.001427,0.0234
600016,2020/09/24 0:00,-0.0074,-0.017173,0.0235
600016,2020/09/25 0:00,-0.0112,-0.000973,-0.0796
600016,2020/09/28 0:00,0.0038,-0.000573,-0.0746
600016,2020/09/29 0:00,-0.0056,0.001426,-0.0236
600016,2020/09/30 0:00,0,-0.002274,-0.0748
600016,2020/10/09 0:00,0,0.016626,-0.1012
600016,2020/10/12 0:00,0.0132,0.026425,-0.2025
600016,2020/10/13 0:00,-0.0056,0.000525,0.0261
600016,2020/10/14 0:00,-0.0019,-0.005476,-0.0094
600016,2020/10/15 0:00,0.0038,-0.002476,-0.0904
600016,2020/10/16 0:00,0.0075,0.001524,-0.0616
600016,2020/10/19 0:00,0.0019,-0.006877,0.1094
600016,2020/10/20 0:00,-0.0093,0.004622,0.0789
600016,2020/10/21 0:00,0.0093,-0.000578,0.0535
600016,2020/10/22 0:00,0,-0.003679,0.1139
600016,2020/10/23 0:00,0.0037,-0.009879,0.0277
600016,2020/10/26 0:00,-0.0092,-0.00848,-0.0191
600016,2020/10/27 0:00,-0.0093,0.00052,0.0474
600016,2020/10/28 0:00,-0.0038,0.004019,0.0255
600016,2020/10/29 0:00,-0.0038,0.000619,0.0147
600016,2020/10/30 0:00,0,-0.014981,-0.0059
600016,2020/11/02 0:00,-0.0284,-0.000282,0.0756
600016,2020/11/03 0:00,0.0058,0.014218,0.0457
600016,2020/11/04 0:00,-0.0019,0.002118,0.0375
600016,2020/11/05 0:00,0.0039,0.013218,0.0843
600016,2020/11/06 0:00,0,-0.001382,-0.0486
600016,2020/11/09 0:00,0.0097,0.018618,-0.1047
600016,2020/11/10 0:00,0,-0.003582,-0.0662
600016,2020/11/11 0:00,0.0019,-0.004482,-0.035
600016,2020/11/12 0:00,-0.0115,-0.001682,-0.062
600016,2020/11/13 0:00,-0.0077,-0.009082,-0.1596
600016,2020/11/16 0:00,0.0058,0.011618,0.0205
600016,2020/11/17 0:00,0.0019,-0.001882,-0.0494
600016,2020/11/18 0:00,0.0077,0.002718,-0.1751
600016,2020/11/19 0:00,0,0.003817,-0.1172
600016,2020/11/20 0:00,-0.0038,0.004717,0.023
600016,2020/11/23 0:00,0.0077,0.011617,0.2337
600016,2020/11/24 0:00,-0.0038,-0.003284,-0.0364
600016,2020/11/25 0:00,-0.0019,-0.011984,0.0623
600016,2020/11/26 0:00,0.0058,0.002415,-0.0409
600016,2020/11/27 0:00,0.0229,0.011514,-0.0142
600016,2020/11/30 0:00,-0.0093,-0.004986,0.3417
600016,2020/12/01 0:00,0.0208,0.017615,-0.1146
600016,2020/12/02 0:00,-0.0074,-0.000685,-0.1172
600016,2020/12/03 0:00,0.0037,-0.002385,0.0183
600016,2020/12/04 0:00,-0.0056,0.000516,0.1165
600016,2020/12/07 0:00,-0.0149,-0.008084,-0.0363
600016,2020/12/08 0:00,0.0076,-0.001884,0.1272
600016,2020/12/09 0:00,0.0075,-0.011284,0.0112
600016,2020/12/10 0:00,-0.0112,0.000217,0.0223
600016,2020/12/11 0:00,-0.0208,-0.008283,-0.1787
600016,2020/12/14 0:00,0.0058,0.006418,-0.0573
600016,2020/12/15 0:00,-0.0077,-0.000682,0.1122
600016,2020/12/16 0:00,0.0019,-0.000081,0.0087
600016,2020/12/17 0:00,0.0058,0.01162,-0.0364
600016,2020/12/18 0:00,-0.0038,-0.003178,-0.0342
600016,2020/12/21 0:00,-0.0058,0.007123,0.1602
600016,2020/12/22 0:00,-0.0097,-0.018977,0.3139
600016,2020/12/23 0:00,0,0.007824,0.0106
600016,2020/12/24 0:00,0.0039,-0.005376,-0.0861
600016,2020/12/25 0:00,0.0078,0.009924,0.1705
600016,2020/12/28 0:00,-0.0039,0.000124,0.1391
600016,2020/12/29 0:00,0,-0.005376,0.091
600016,2020/12/30 0:00,0.0019,0.010325,0.1449
600016,2020/12/31 0:00,0.0058,0.016624,-0.0748
600016,2021/01/04 0:00,0,0.007925,-0.133
600016,2021/01/05 0:00,-0.0058,0.007225,0.1609
600016,2021/01/06 0:00,0.0039,0.006426,0.0696
600016,2021/01/07 0:00,0.0019,0.007627,0.1396
600016,2021/01/08 0:00,0.0019,-0.001772,-0.1195
600016,2021/01/11 0:00,-0.0115,-0.011572,-0.0998
600016,2021/01/12 0:00,0.0078,0.022129,0.0607
600016,2021/01/13 0:00,0,-0.003371,0.1893
600016,2021/01/14 0:00,0,-0.010471,0.2306
600016,2021/01/15 0:00,0.0096,0.000029,-0.2375
600016,2021/01/18 0:00,-0.0019,0.007729,-0.136
600016,2021/01/19 0:00,0.0076,-0.00737,0.0172
600016,2021/01/20 0:00,-0.0095,0.003629,0.0405
600016,2021/01/21 0:00,-0.0019,0.010729,0.1988
600016,2021/01/22 0:00,-0.0134,-0.004771,0.0866
600016,2021/01/25 0:00,-0.0019,0.004229,0.0272
600016,2021/01/26 0:00,0,-0.014771,-0.2859
600016,2021/01/27 0:00,0.0019,0.001428,0.0344
600016,2021/01/28 0:00,-0.0039,-0.018874,-0.1697
600016,2021/01/29 0:00,-0.002,-0.007276,0.0055
600016,2021/02/01 0:00,0.0059,0.006724,0.0936
600016,2021/02/02 0:00,-0.0078,0.007924,-0.026
600016,2021/02/03 0:00,-0.002,-0.004976,-0.2115
600016,2021/02/04 0:00,-0.002,-0.004176,-0.1126
600016,2021/02/05 0:00,0.0177,-0.001576,-0.0013
600016,2021/02/08 0:00,-0.0019,0.010324,0.0141
600016,2021/02/09 0:00,-0.0039,0.019123,0.0931
600016,2021/02/10 0:00,0.0039,0.014023,-0.1376
600016,2021/02/18 0:00,0.0136,0.006623,-0.1818
600016,2021/02/19 0:00,0.0038,0.006223,0.1419
600016,2021/02/22 0:00,0,-0.013578,-0.0204
600016,2021/02/23 0:00,-0.0038,-0.002078,0.0297
600016,2021/02/24 0:00,-0.0076,-0.019278,0.0621
600016,2021/02/25 0:00,0.0116,0.005922,-0.1046
600016,2021/02/26 0:00,-0.0133,-0.021078,-0.0547
600016,2021/03/01 0:00,-0.0019,0.011823,0.197
600016,2021/03/02 0:00,-0.0058,-0.012277,0.0422
600016,2021/03/03 0:00,0.0156,0.019623,-0.0008
600016,2021/03/04 0:00,0,-0.020176,0.0013
600016,2021/03/05 0:00,0.0019,-0.000776,0.0904
600016,2021/03/08 0:00,-0.0057,-0.022575,0.1196
600016,2021/03/09 0:00,-0.0038,-0.018075,-0.0623
600016,2021/03/10 0:00,0.0019,-0.000875,0.0775
600016,2021/03/11 0:00,0.0077,0.023325,-0.0392
600016,2021/03/12 0:00,0.0057,0.004926,-0.0135
600016,2021/03/15 0:00,0.0038,-0.008974,-0.0815
600016,2021/03/16 0:00,0.0019,0.007926,0.1029
600016,2021/03/17 0:00,-0.0095,-0.000574,0.0198
600016,2021/03/18 0:00,0.0019,0.005126,-0.002
600016,2021/03/19 0:00,-0.0229,-0.016574,0.0919
600016,2021/03/22 0:00,0.0175,0.011726,0.077
600016,2021/03/23 0:00,0.0019,-0.009274,0.0194
600016,2021/03/24 0:00,-0.0038,-0.012873,0.2259
600016,2021/03/25 0:00,-0.0058,-0.001373,-0.0105
600016,2021/03/26 0:00,0,0.015527,-0.0332
600016,2021/03/29 0:00,0.0116,0.005328,-0.0258
600016,2021/03/30 0:00,0.0057,0.006028,0.0268
600016,2021/03/31 0:00,-0.0417,-0.004472,0.0576
600016,2021/04/01 0:00,-0.0079,0.006928,-0.0137
600016,2021/04/02 0:00,-0.004,0.005028,0.0451
600016,2021/04/06 0:00,-0.004,-0.000072,-0.045
600016,2021/04/07 0:00,-0.008,-0.000472,-0.0933
600016,2021/04/08 0:00,0.002,0.000628,-0.0123
600016,2021/04/09 0:00,0,-0.008472,0.0661
600016,2021/04/12 0:00,0.002,-0.010471,0.1628
600016,2021/04/13 0:00,0.002,-0.005571,0.2391
600016,2021/04/14 0:00,-0.004,0.006029,0.0092
600016,2021/04/15 0:00,-0.004,-0.005471,-0.0034
600016,2021/04/16 0:00,0.0041,0.007729,0.0321
600016,2021/04/19 0:00,0.002,0.014629,0.0722
600016,2021/04/20 0:00,-0.002,-0.001271,0.0892
600016,2021/04/21 0:00,-0.002,0.000029,0.0299
600016,2021/04/22 0:00,-0.0122,-0.002371,-0.035
600016,2021/04/23 0:00,-0.0021,0.002329,-0.0083
600016,2021/04/26 0:00,-0.0082,-0.010071,-0.1958
600016,2021/04/27 0:00,-0.0166,0.000029,-0.0252
600016,2021/04/28 0:00,-0.0127,0.003829,0.0563
600016,2021/04/29 0:00,0.015,0.005329,0.0417
600016,2021/04/30 0:00,-0.0105,-0.008571,0.1656
600016,2021/05/06 0:00,0,-0.001171,0.1236
600016,2021/05/07 0:00,-0.0043,-0.00507,0.0308
600016,2021/05/10 0:00,-0.015,0.00303,0.0302
600016,2021/05/11 0:00,0.0022,0.004231,0.129
600016,2021/05/12 0:00,0.0043,0.005831,0.0738
